Linux 7.2.0-rc5-virtme (virtme-ng) 	07/31/26 	_x86_64_	(12 CPU)

20:13:55     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
20:31:16         3.20   7860.80      0.80      0.80     60.00      0.00      0.00      0.00      0.00      0.00
20:31:21         3.20   6183.20      0.80      0.80     46.40      0.00      0.00      0.00      0.00      0.00
20:31:26         1.60   7860.80      0.40      0.40     58.60      0.00      0.00      0.00      0.00      0.00
20:31:31         3.20   7651.20      0.80      0.80     57.20      0.00      0.00      0.00      0.00      0.00
20:31:36         1.60   6258.40      0.40      0.40     46.80      0.00      0.00      0.00      0.00      0.00
20:31:41         0.80   7785.60      0.20      0.20     58.60      0.00      0.00      0.00      0.00      0.00
20:31:46         1.60   6299.20      0.40      0.40     47.60      0.00      0.00      0.00      0.00      0.00
20:31:51         0.80   7771.20      0.20      0.20     58.00      0.00      0.00      0.00      0.00      0.00
20:31:56         2.40   4486.40      0.60      0.60     33.80      0.00      0.00      0.00      0.00      0.00
20:32:01         3.20     16.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:32:06    576988.80 444490.40 158658.60 144248.60 141633.60 172734.40  20125.40 282286.00      0.00      0.00
20:32:11      5159.20  15175.20   3324.00   1289.40   2230.20   2590.00     25.60   4428.00      0.00      0.00
20:32:16         4.00   8029.60      1.00      1.00     51.60      0.00      0.00      0.00      0.00      0.00
20:32:21         3.20   4744.80      0.80      0.80     36.80      0.00      0.00      0.00      0.00      0.00
20:32:26         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:32:31         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:32:36         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:32:41    345216.80 349204.80  91454.60  86304.60  87337.80 129753.80  26693.40 174587.20      0.00      0.00
20:32:46         2.40      0.00      1.00      0.80      0.60      0.00      0.00      0.00      0.00      0.00
20:32:51         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:32:56         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:33:01         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:33:06         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:33:11         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:33:16         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:33:21         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:33:26         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:33:31         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:33:36         3.20   1210.40      0.80      0.80      7.20      0.00      0.00      0.00      0.00      0.00
20:33:41         4.00    109.60      1.00      1.00      1.60      0.00      0.00      0.00      0.00      0.00
20:33:46         3.20      9.60      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:33:51     90212.80  85808.80  22969.20  22561.20  21509.20  23287.20   1372.20  43001.20      0.00      0.00
20:33:56         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:34:01         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:34:06         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:34:11         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:34:16         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:34:21         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:34:26         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:34:31         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
20:34:36         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:34:41         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:34:46         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:34:51         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:34:56         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:35:01         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:35:06         4.00   6296.00      1.00      1.00     24.60      0.00      0.00      0.00      0.00      0.00
20:35:11         3.20   1753.60      0.80      0.80     11.00      0.00      0.00      0.00      0.00      0.00
20:35:16         2.40   4248.00      0.60      0.60     32.40      0.00      0.00      0.00      0.00      0.00
20:35:21         3.20   3480.80      0.80      0.80     26.40      0.00      0.00      0.00      0.00      0.00
20:35:26         4.00   5563.20      1.00      1.00     41.40      0.00      0.00      0.00      0.00      0.00
20:35:31         3.20   2560.80      0.80      0.80     19.60      0.00      0.00      0.00      0.00      0.00
20:35:36         2.40   8329.60      0.60      0.60     62.00      0.00      0.00      0.00      0.00      0.00
20:35:41         4.00   6638.40      1.00      1.00     49.00      0.00      0.00      0.00      0.00      0.00
20:35:46         1.60   6676.80      0.40      0.40     48.00      0.00      0.00      0.00      0.00      0.00
20:35:51         3.20   6840.80      0.80      0.80     49.00      0.00      0.00      0.00      0.00      0.00
20:35:56         1.60   7757.60      0.40      0.40     58.60      0.00      0.00      0.00      0.00      0.00
20:36:01         4.00   3324.80      1.00      1.00     26.00      0.00      0.00      0.00      0.00      0.00
20:36:06         3.20   6488.80      0.80      0.80     49.60      0.00      0.00      0.00      0.00      0.00
20:36:11         4.00   8166.40      1.00      1.00     61.80      0.00      0.00      0.00      0.00      0.00
20:36:16         2.40   6488.80      0.60      0.60     49.00      0.00      0.00      0.00      0.00      0.00
20:36:21         3.20   8098.40      0.80      0.80     61.00      0.00      0.00      0.00      0.00      0.00
20:36:26         4.00   8060.00      1.00      1.00     60.80      0.00      0.00      0.00      0.00      0.00
20:36:31         3.20   6380.00      0.80      0.80     48.80      0.00      0.00      0.00      0.00      0.00
20:36:36         0.80   5928.00      0.20      0.20     44.20      0.00      0.00      0.00      0.00      0.00
20:36:41         3.20   3129.60      0.80      0.80     23.00      0.00      0.00      0.00      0.00      0.00
20:36:46         4.00   3658.40      1.00      1.00     26.60      0.00      0.00      0.00      0.00      0.00
